idPNMain,PNG,Name,PNstat,RAJ2000,DECJ2000,DRAJ2000,DDECJ2000,Glon,Glat,Catalogue,PAdiam,EPA,mainClass,subClass,objID,RAJ2000_x,DEJ2000,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist
68,001.5-06.7,SwSt 1,T,18:16:12.3,-30:52:07.74,274.05112,-30.86882,1.59065,-6.71755,1992secg.book.....A,,126.0,S,,70952740511577611,274.05115236,-30.86887238,0.001,0.001,90.0,604135424,72,53730.31936343,5,16,13.819,,,,32804,12.619,,,,36,12.074,,,,98340,11.755,,,,36,11.552,,,,114724,0.21344
69,001.6+01.5,K 6-10,T,17:43:16.9,-26:44:17.56,265.82062,-26.73821,1.6034,1.58991,2001A&A...378..843K,,,E,,75912658206534431,265.8206066,-26.73819552,0.131,0.028,90.0,444915712,53,56020.07587963,5,83,20.4681,0.0412,19.9132,0.0297,16892216,18.9162,0.0414,18.0453,0.0172,16892216,18.4467,0.0161,17.9336,0.0075,16892208,17.7957,0.0774,17.0649,0.0279,16892216,16.5404,0.0833,15.8356,0.0263,16892216,0.067627
70,001.6-01.3,Bl Q,T,17:54:34.9,-28:12:43.06,268.64526,-28.21196,1.63116,-1.31708,1992secg.book.....A,,,E,r;,74142686449695788,268.64502212,-28.2120929,0.156,0.036,90.0,310697984,37,56071.46498843,0,11,20.0092,0.0498,19.4444,0.1003,16777496,19.0329,0.0293,18.757,0.0384,16777496,18.743,0.0219,18.3305,0.0292,16777232,,,,,0,,,,,0,0.893521
73,001.7+05.7,H 1-14,T,17:28:01.8,-24:25:23.02,262.00732,-24.42306,1.70927,5.73423,1992secg.book.....A,,,E,,78692620072222518,262.00730924,-24.42312808,0.037,0.017,90.0,512024576,61,55813.65162037,5,67,17.6707,0.0618,15.6813,0.003,16892216,17.3394,0.0879,15.5667,9.0E-4,16892216,17.7399,0.014,16.2369,0.0023,16892216,17.6545,0.1207,15.783,0.0034,16892216,16.4367,0.0533,14.775,0.0098,16892216,0.247613
74,001.7-04.4,H 1-55,T,18:07:14.552,-29:41:24.424,271.81063,-29.69012,1.71363,-4.45536,1992secg.book.....A,,90.0,B,m;r;s;,72372718106702071,271.81064912,-29.69017259,0.035,0.02,90.0,512024576,61,56096.20677083,2,39,16.3893,0.0016,16.1757,0.0189,16892216,14.9699,0.025,14.3796,0.006,16777496,15.6389,0.0101,15.522,0.0082,16777488,15.4007,0.0118,15.1446,0.0458,16777488,14.8266,0.0146,14.5619,0.0054,16892216,0.198542
75,001.7+01.3,JaSt 52,T,17:44:37.2,-26:47:25.44,266.155,-26.7904,1.7153,1.30822,2001A&A...378..843K,,,S,,75852661551001813,266.15509615,-26.79042182,0.049,0.032,90.0,243589120,29,55933.45652778,10,71,19.8026,0.0597,19.4587,0.0388,16892216,17.0688,0.0166,17.006,0.0027,16892216,16.8171,0.0303,16.6543,0.009,16892216,15.994,0.0089,15.8506,0.0415,16875832,14.9357,0.0072,14.8601,0.0146,16892216,0.318814
76,001.7-04.6,H 1-56,T,18:07:53.9,-29:44:34.26,271.97449,-29.74285,1.73599,-4.60547,1992secg.book.....A,,,E,,72302719744988804,271.97449723,-29.7429117,0.006,0.005,90.0,512024576,61,56074.07782407,2,31,15.0268,0.0139,14.4551,0.0023,16892216,14.8191,0.0044,14.3476,0.165,16777488,15.59,0.0398,15.1704,0.0161,16777496,15.5116,0.0057,15.2619,0.0059,16777488,15.2193,0.0055,14.6724,0.0444,16892216,0.223267
77,001.7-01.6,H 2-31,T,17:56:02.39,-28:14:12.14,269.00996,-28.23671,1.77178,-1.6071,1992secg.book.....A,,,E,,74112690101406263,269.00976873,-28.23666265,0.443,0.118,90.0,512024576,61,55981.01936343,3,68,18.5989,0.0365,18.4914,0.0182,16892216,16.1204,0.0342,15.6032,0.012,16892216,16.5051,0.0061,15.87,0.024,16777488,16.0135,0.0064,15.2649,0.0049,16892216,15.4828,0.0237,15.0151,0.108,16777496,0.630127
78,001.7-03.8,ShWi 2-7,T,18:05:05.5,-29:20:15.36,271.273,-29.3376,1.79578,-3.87531,1992secg.book.....A,,,B,,72792712730085149,271.27303787,-29.33763654,0.15,0.012,0.0,512024576,61,56050.8158912,2,31,18.0074,0.0166,17.7429,0.0877,16777496,17.0232,0.0016,16.1788,0.072,16777496,17.3732,0.0118,17.3975,0.0062,16777488,17.1437,0.0103,16.9559,0.0153,16892208,16.8276,0.0013,16.6657,0.0203,16892216,0.177281
79,001.9+02.3,K 5-10,T,17:41:24.5,-26:03:53.28,265.352,-26.0648,1.95535,2.30119,2001A&A...378..843K,,,S,,76722653521662540,265.35215671,-26.06482013,0.096,0.02,0.0,512024576,61,56247.50570602,4,66,19.7711,0.0426,18.7202,0.039,16892216,19.389,0.0546,18.1806,0.0493,16892216,19.3368,0.0047,18.941,0.1161,16777496,18.844,0.0435,18.4489,0.0303,16892216,17.9239,0.0091,17.3155,0.0327,16892216,0.511935
81,002.0-06.2,M 2-33,T,18:15:06.5,-30:15:32.90,273.77722,-30.25914,2.02296,-6.22479,1992secg.book.....A,,,E,m;,71682737773349230,273.77734557,-30.25926354,0.018,0.016,90.0,512024576,61,55906.65016204,5,45,14.1263,0.0339,13.5283,8.0E-4,16892216,14.4734,0.0097,13.664,0.0111,16892216,14.8356,0.0156,14.3513,0.0084,16892208,14.8878,0.0085,14.388,0.0091,16892216,14.5167,0.0771,13.8792,0.0102,16892216,0.591826
82,002.1-04.2,H 1-54,T,18:07:07.2,-29:13:06.35,271.78015,-29.21843,2.11514,-4.20456,1992secg.book.....A,,137.0,B,m;p;s;,72932717803408290,271.78030578,-29.21834021,0.005,0.004,0.0,512024576,61,56005.37716435,3,52,13.9204,0.0012,13.8267,0.0011,16892216,13.591,0.0064,13.3726,0.0016,16778264,14.1586,0.0136,14.0195,0.0017,16777488,13.9829,0.0091,13.8237,0.0127,16892208,13.3584,0.0198,13.2355,0.1104,16892216,0.586559
83,002.1-02.2,M 3-20,T,17:59:19.3,-28:13:48.04,269.83051,-28.23001,2.13915,-2.22988,1992secg.book.....A,,,B,,74122698306224204,269.83047862,-28.23013792,0.121,0.108,0.0,512024576,61,56043.92497685,4,69,15.1946,0.0181,14.5386,0.002,16892216,15.4232,0.0248,14.6695,0.0028,16777496,16.1388,0.0522,15.3233,0.0012,16892208,15.6744,0.0326,15.0761,0.0164,16892208,15.1583,0.005,14.2284,0.0237,16892216,0.471145
84,002.1+03.3,PBOZ 24,T,17:37:51.1,-25:20:44.59,264.46292,-25.34572,2.14018,3.36173,1992secg.book.....A,,,R,a;m;s;,77582644630755190,264.46309049,-25.34597998,0.036,0.015,90.0,444915712,53,55875.01094907,4,76,21.2312,0.0816,20.6473,0.0742,16892216,19.5351,0.0195,18.4383,0.0233,16892216,18.8318,0.0091,18.2541,0.0195,16777496,18.1099,0.0116,17.2419,0.0404,16892216,17.0482,0.055,16.0577,0.0195,16892216,1.08795
85,002.1+01.7,JaFu 1,T,17:43:57.2,-26:11:53.52,265.98836,-26.1982,2.14223,1.74503,2001A&A...378..843K,,,E,m;r;,76562659882772706,265.98825773,-26.19801638,0.025,0.015,90.0,444915712,53,56005.0771875,4,20,21.906,0.1905,,,16952,20.0453,0.0485,18.7634,0.0,16892216,19.6654,0.0034,19.6587,0.0507,115000,18.832,0.0432,18.7322,0.1285,115000,18.3673,0.0718,18.0289,0.0473,16892216,0.738982
86,002.2-02.7,M 2-23,T,18:01:42.6,-28:25:43.90,270.42755,-28.42886,2.22654,-2.78495,1992secg.book.....A,,,E,m;,73882704276755606,270.4276682,-28.42891921,0.02,0.012,0.0,512024576,61,55922.35083333,3,85,12.7568,0.001,12.5873,0.001,16892216,13.1149,0.0766,13.0177,0.1037,16778264,13.792,0.0018,13.6967,0.0054,16892208,13.6197,0.0037,13.5368,0.003,16892216,12.8204,0.007,12.7324,0.0086,16777496,0.430657
87,002.2+00.5,Terz N 2337,T,17:48:45.1,-26:43:24.60,267.188,-26.7235,2.25122,0.55447,1992secg.book.....A,,,B,p;r;s;,75932671879521801,267.18801095,-26.7236232,0.063,0.036,90.0,436527104,52,56089.09314815,3,15,,,,,16416,,,,,16416,21.5797,0.1296,21.395,0.1083,115000,20.3128,0.033,20.1775,0.1547,115000,19.2772,0.2311,,,114992,0.444915
88,002.2-06.3,H 1-63,T,18:16:19.3,-30:07:35.98,274.08057,-30.12666,2.26389,-6.39492,1992secg.book.....A,,,S,,71842740806098256,274.08057677,-30.12671176,0.034,0.013,90.0,503635968,60,55812.90797454,2,34,13.3522,0.001,13.343,0.0012,17456,12.9801,0.062,13.4119,0.0171,16440,13.5799,0.0725,,,16432,13.7643,0.0016,13.9838,0.0018,115000,12.9496,0.0031,12.9383,0.003,115000,0.187525
89,002.2-02.5,KFL 2,T,18:00:59.8,-28:16:18.84,270.249,-28.2719,2.28559,-2.57083,1992secg.book.....A,,,B,,74072702490234639,270.24906904,-28.27137753,0.086,0.024,90.0,310697984,37,55945.39921296,0,10,,,,,0,,,,,0,19.4929,0.027,18.3981,0.0441,16777488,18.7689,0.0712,,,280,18.6241,0.0645,17.7577,0.0457,16777488,1.893587
91,002.3+02.2,K 5-11,T,17:42:30.0,-25:45:27.07,265.625,-25.75752,2.3462,2.25429,1992secg.book.....A,,,E,a;r;,77092656251661021,265.62504541,-25.75774307,0.034,0.034,90.0,310452224,37,56834.40009259,0,3,19.5901,0.0256,19.0512,0.0533,16777488,,,,,0,,,,,0,,,,,0,,,,,0,0.816437
92,002.3-07.8,M 2-41,T,18:22:34.6,-30:43:29.64,275.644,-30.7249,2.3526,-7.86717,1992secg.book.....A,,,E,r;,71132756437380525,275.64371253,-30.72480625,0.127,0.059,90.0,310697984,37,56384.58912037,0,7,,,,,0,,,,,0,18.6182,0.0219,,,16777488,18.4663,0.0247,17.9216,0.0311,16777496,,,,,0,0.951493
93,002.3-03.4,H 2-37,T,18:04:28.8,-28:37:38.28,271.12,-28.6273,2.35209,-3.41247,1992secg.book.....A,,71.0,B,m;p;r;s;,73642711200337555,271.12015154,-28.6274058,0.151,0.118,0.0,444915712,53,55973.11884259,5,73,16.6489,0.0619,15.8518,0.0056,16892208,16.5508,0.0637,15.4636,0.0038,16777488,17.2745,0.0134,16.7247,0.0178,16777488,17.0746,0.0129,16.3871,0.0284,16892216,16.8281,0.0312,15.5504,0.0045,16892216,0.611858
94,002.4+05.8,NGC 6369,T,17:29:20.4,-23:45:34.24,262.33517,-23.75951,2.4321,5.847,1992secg.book.....A,,135.0,E,m;r;s;,79482623352568751,262.33523759,-23.75966203,0.026,0.024,90.0,528801792,63,55913.45631944,5,63,16.1618,0.0374,11.8951,0.0329,16892216,14.8215,0.0239,11.1275,0.0072,16892216,14.5224,0.0107,14.4495,0.0852,16892216,14.362,0.0026,11.172,0.0097,16892216,13.8895,0.012,10.4363,0.06,16892216,0.590882
96,002.4-03.7,M 1-38,T,18:06:05.734,-28:40:30.001,271.52389,-28.675,2.48308,-3.74535,1992secg.book.....A,,,S,,73592715239520320,271.52393789,-28.67501994,0.029,0.007,90.0,444915712,53,55877.05287037,2,78,14.332,0.0074,14.234,0.0109,16892216,13.4154,0.0495,12.8942,0.0377,16777488,13.9492,0.0084,13.7387,0.0013,16777488,13.7913,0.0175,13.5508,0.0137,16777488,13.7097,0.0262,13.2756,0.0161,16892216,0.167429
98,002.5-01.7,Pe 2-11,T,17:58:31.2,-27:37:05.38,269.63007,-27.61816,2.58188,-1.77167,1992secg.book.....A,,,R,p;s;,74852696300918926,269.63002185,-27.61790645,0.076,0.05,90.0,444751872,53,56213.33046296,2,19,19.8254,0.0143,19.021,0.0115,16892216,17.8978,0.007,17.0876,0.0026,16793912,18.1622,0.009,17.6342,0.0822,16777488,,,,,16416,,,,,16416,0.925612
100,002.6+05.5,K 5-3,T,17:30:41.2,-23:45:00.40,262.67166,-23.75011,2.60864,5.59385,2001A&A...378..843K,,,B,a;s;,79502626718180232,262.6718628,-23.75011266,0.078,0.012,90.0,444915712,53,55918.15815972,2,18,,,,,16416,,,,,16416,18.3639,0.0353,17.0272,0.0103,16892216,18.1651,0.001,16.7031,0.0039,16892216,,,,,16416,0.668319
101,002.6+08.1,H 1-11,T,17:21:17.7,-22:18:35.32,260.32373,-22.30981,2.62188,8.19055,1992secg.book.....A,,,E,,81222603238548510,260.32384187,-22.30987642,0.066,0.019,0.0,512024576,61,55796.89939815,5,55,16.1974,0.0366,14.8289,0.0034,16892216,16.2263,0.0127,14.7507,0.0038,16892216,16.1735,0.0102,15.2812,0.0055,16892216,16.1665,0.0112,15.0328,0.005,16892216,15.514,0.0865,14.2317,0.0078,16892216,0.442712
102,002.6-03.4,M 1-37,T,18:05:25.8,-28:22:04.19,271.35751,-28.36783,2.68096,-3.46836,1992secg.book.....A,,,B,m;p;r;s;,73952713575388850,271.35751561,-28.36788401,0.013,0.008,0.0,512024576,61,55873.78572917,5,62,14.9975,0.0074,14.8059,8.0E-4,16892216,13.4698,0.0121,12.9552,0.0623,16777488,14.3731,0.0042,14.0847,0.002,16777488,14.2447,0.0023,13.9885,0.0082,16892208,13.9464,0.0539,13.6781,0.0119,16892216,0.195246
103,002.6+04.2,Th 3-27,T,17:35:58.5,-24:25:29.14,263.99362,-24.42476,2.69225,4.21375,1992secg.book.....A,,,E,,78692639935140495,263.99361397,-24.42484309,0.042,0.005,90.0,512024576,61,56060.00319444,4,65,17.2908,0.0061,17.0477,0.0153,16892216,16.1158,0.014,15.5401,0.0015,16892216,16.6349,0.1041,16.029,0.0355,16777496,15.8941,0.0734,15.0725,0.0127,16892216,14.3793,0.0215,14.0115,0.0082,16892216,0.299776
106,002.8+01.7,H 2-20,T,17:45:39.8,-25:40:00.05,266.41571,-25.66668,2.79649,1.69459,1992secg.book.....A,,,B,a;r;s;,77202664158690169,266.4158314,-25.66679753,0.007,0.005,90.0,444915712,53,56074.84027778,5,96,18.6374,0.0147,18.4589,0.0107,16892216,16.1313,0.0143,15.4211,0.0031,16892216,16.6088,0.0188,16.2457,0.0138,16892216,15.9003,0.0582,15.489,0.0233,16892216,14.7648,0.0556,13.5726,0.0478,16892216,0.578092
108,002.8-02.2,Pe 2-12,T,18:01:10.1,-27:38:26.20,270.292,-27.64061,2.8537,-2.2919,1992secg.book.....A,,,B,m;,74832702916961492,270.2916854,-27.6406311,0.01,0.01,90.0,444751872,53,56637.38872685,2,7,19.354,0.0239,18.1809,0.0147,16892216,,,,,114720,,,,,0,,,,,16416,,,,,16416,1.006178
109,002.9-03.9,H 2-39,T,18:08:05.77,-28:26:10.8,272.02404,-28.43633,2.90535,-4.01454,1992secg.book.....A,,,B,a;m;s;,73872720239386759,272.02396923,-28.43631847,0.029,0.006,90.0,444915712,53,55965.01414352,2,70,16.5737,0.0485,15.5523,0.0145,16892216,17.0221,0.0093,15.3955,0.0182,16777496,16.7272,0.0149,16.1495,0.0157,16777488,16.166,0.0134,15.703,0.0568,16777488,16.0396,0.002,15.0868,0.0793,16892216,0.227846
110,002.9+06.5,PM 1-149,T,17:27:53.7,-22:57:18.86,261.97375,-22.95524,2.92716,6.56444,1992secg.book.....A,,,R,,80452619737214112,261.97369292,-22.95519548,0.014,0.011,90.0,1451548672,173,55908.51203704,5,58,16.2464,0.0012,16.1872,0.0019,16696,15.4758,0.0167,14.9876,0.0055,16892216,15.3274,0.0075,15.248,0.0417,16696,15.1216,0.0154,15.0721,0.0144,16892216,14.9634,0.0273,14.7539,0.0329,16793912,0.247971
111,003.0-02.6,KFL 4,T,18:02:51.5,-27:41:00.74,270.71442,-27.68354,3.00083,-2.63862,1992secg.book.....A,,,S,,74772707145419813,270.71451821,-27.68372692,0.014,0.012,90.0,444915712,53,56447.23253472,2,33,17.7497,0.0503,17.1761,0.02,16892216,18.2056,0.038,17.2974,0.1713,16892216,18.9175,0.0166,18.297,0.0189,16778256,,,,,16416,,,,,16416,0.74218
112,003.1+04.1,K 5-7,T,17:37:20.2,-24:03:29.52,264.334,-24.0582,3.16921,4.14727,2001A&A...378..843K,,,E,a;r;,79132643340230566,264.33399008,-24.05813832,0.025,0.025,90.0,444751872,53,55783.54099537,1,4,20.4973,0.0299,17.4107,0.0891,16892216,20.2249,0.0403,17.6682,0.0142,16777488,,,,,16416,,,,,16416,,,,,16416,0.22443
113,003.1+02.9,Hb 4,T,17:41:52.8,-24:42:08.4,265.47,-24.70233,3.17079,2.92847,1992secg.book.....A,,140.0,B,m;s;,78352654705237436,265.47049124,-24.70240291,0.022,0.021,0.0,512024576,61,56005.3096875,3,80,15.3164,0.0525,14.2855,0.0333,16892216,15.1121,0.1415,13.8512,0.0054,16777496,15.818,0.1432,14.1988,0.035,16777496,15.0982,0.0521,13.8258,0.0363,16892216,14.0718,0.0547,12.838,0.0529,16892216,1.627933
114,003.1+03.4,H 2-17,T,17:40:07.4,-24:25:42.56,265.03094,-24.42849,3.19286,3.41216,1992secg.book.....A,,,E,a;m;r;s;,78682650309396144,265.03092297,-24.42852059,0.03,0.006,0.0,512024576,61,56087.7083912,3,73,17.3278,0.0194,17.2029,0.008,16892216,15.7892,0.0114,15.0207,0.0055,16777496,15.9517,0.0028,15.6897,0.0094,16777496,15.6989,0.0162,15.3986,0.0016,16892216,15.3015,0.0345,14.3726,0.0092,16892216,0.123463
115,003.2-04.4,KFL 12,T,18:10:30.8,-28:19:22.91,272.62836,-28.32303,3.26083,-4.42666,1992secg.book.....A,,,S,,74012726284572687,272.62839176,-28.32307278,0.02,0.02,90.0,444915712,53,55974.06799769,3,77,16.9636,0.0088,16.5454,0.0221,16892216,16.87,0.0128,16.1577,0.0414,16892208,17.5015,0.1568,17.4318,0.2613,16777496,17.1397,0.0191,16.6153,0.0693,16777488,16.9763,0.0445,16.4105,0.086,16892216,0.18398
116,003.2-06.2,M 2-36,T,18:17:41.4,-29:08:19.57,274.42258,-29.13877,3.28286,-6.19872,1992secg.book.....A,,,B,m;p;,73032744226223713,274.42262723,-29.13882549,0.008,0.006,0.0,243589120,29,55647.66936343,6,59,13.5702,0.0115,12.6983,0.0166,16892216,13.9996,0.0344,12.6286,3.0E-4,16892984,14.9275,0.0321,13.9681,0.0568,16810544,14.2067,0.0325,13.7197,0.0182,16892216,13.4724,0.0599,12.6199,0.0086,16892216,0.248919
117,003.3-07.5,KFL 19,T,18:23:08.9,-29:43:25.18,275.78705,-29.72366,3.30952,-7.52295,1992secg.book.....A,,,R,,72332757872031693,275.78719042,-29.7238431,0.011,0.007,0.0,444915712,53,55955.55015046,5,38,17.3396,0.0043,16.2748,0.0063,16892216,17.8066,0.059,17.0814,0.0069,16892216,18.1116,0.0314,18.2791,0.0599,16892208,18.1146,0.0138,18.0485,0.0175,16892216,18.1685,0.0406,17.926,0.0876,16892216,0.791968
119,003.3-04.6,Ap 1-12,T,18:11:35.1,-28:22:37.02,272.89621,-28.37695,3.32606,-4.65957,1992secg.book.....A,,,E,,73942728962638094,272.89622448,-28.37688774,0.119,0.039,90.0,243589120,29,56054.54966435,9,57,13.4772,0.001,13.3352,0.001,16876088,12.9133,0.0295,12.7276,0.0318,16876600,14.8856,0.0,14.4793,0.0,16777496,13.3253,0.0065,13.1729,0.0371,16810288,13.2873,0.0195,13.1923,0.005,16793912,0.22878
120,003.3+66.1,SkAc 1,P,14:16:22.0,13:52:24.13,214.09149,13.87337,3.39245,66.16474,2001A&A...378..843K,,,R,,124642140914228522,214.09140846,13.87335702,0.021,0.008,0.0,436527104,52,55985.47728009,5,82,18.2351,0.0055,18.2566,0.008,115000,18.6535,0.0041,18.6984,0.0122,115000,18.9118,0.0064,18.9711,0.0048,115000,19.0544,0.0155,19.1514,0.0229,115000,19.1345,0.038,19.1747,0.0646,115000,0.288786
124,003.5-02.4,IC 4673,T,18:03:18.4,-27:06:22.61,270.82669,-27.10628,3.55318,-2.44196,1992secg.book.....A,,126.0,B,m;r;s;,75472708267252630,270.82690749,-27.10632222,0.075,0.007,90.0,444915712,53,56007.84260417,6,30,,,,,16416,17.296,0.0155,13.5874,0.0167,16892216,17.5425,0.0184,14.5759,0.0303,16892208,17.2236,0.047,14.1955,0.0434,16892208,16.8665,0.0,14.4686,0.0,16793912,0.713346
125,003.6+03.1,M 2-14,T,17:41:57.3,-24:11:15.65,265.48856,-24.18768,3.61806,3.18475,1992secg.book.....A,,,B,a;p;s;,78972654886205050,265.48858963,-24.18782724,0.006,0.005,0.0,512024576,61,56153.80751157,3,73,16.0105,0.0069,15.675,0.0033,16892216,14.1531,0.0896,13.6197,0.0074,16777496,15.3056,0.0216,14.8054,0.0055,16777496,14.6314,0.0387,14.1118,0.0131,16892216,13.2263,0.0667,12.7295,0.0132,16892216,0.538921
126,003.6-02.3,M 2-26,T,18:03:11.8,-26:58:30.22,270.79935,-26.97506,3.65562,-2.35631,1992secg.book.....A,,,E,a;p;s;,75622707996289888,270.79964956,-26.97533775,0.019,0.009,90.0,310697984,37,55868.74623843,0,23,,,,,0,18.4847,0.0115,15.1589,0.003,16777488,18.3453,0.0136,16.3075,0.0219,16777488,17.608,0.0195,16.8375,0.011,16777488,16.9996,0.0156,14.7793,0.0156,16777496,1.386899
127,003.6+04.9,K 5-6,T,17:35:31.2,-23:11:47.62,263.88,-23.19656,3.6771,4.95912,2001A&A...378..843K,,,B,m;,80162638802464034,263.88019473,-23.19691815,0.017,0.009,0.0,444915712,53,56004.11545139,8,56,,,,,16416,18.9725,0.0771,17.2513,0.0649,16892216,18.8423,0.0562,17.9159,0.1035,16892216,18.4794,0.0502,17.5526,0.038,16892216,17.9196,0.0405,16.6582,0.0771,16892216,1.441385
129,003.7-04.6,M 2-30,T,18:12:34.4,-27:58:10.63,273.14331,-27.96962,3.7895,-4.65759,1992secg.book.....A,,,E,,74432731433916821,273.14332179,-27.96960059,0.043,0.037,90.0,444915712,53,55796.58726852,2,36,14.653,0.026,13.4669,0.0151,16892208,14.5441,0.0335,14.0466,0.1318,16777496,16.0206,0.0148,15.1166,0.0019,16777488,15.6733,0.0043,,,16892208,15.1177,0.0313,13.8723,0.0187,16777496,0.079296
130,003.8+05.3,H 2-15,T,17:34:26.8,-22:53:19.72,263.61172,-22.88881,3.80518,5.33247,1992secg.book.....A,,0.0,B,a;s;,80532636116243509,263.61157421,-22.88905163,0.15,0.087,90.0,444915712,53,55953.39744213,10,70,17.7783,0.0576,16.8524,0.0075,16892216,16.4078,0.2665,15.2536,0.0129,16892216,18.0171,0.0679,16.596,0.0188,16892216,17.5247,0.0541,16.1719,0.0294,16892216,16.3512,0.0423,15.2778,0.0092,16892216,0.995219
131,003.8-04.3,H 1-59,T,18:11:29.3,-27:46:15.67,272.87192,-27.77102,3.85023,-4.35209,1992secg.book.....A,,71.0,B,p;s;,74672728718285307,272.87177325,-27.77081372,0.061,0.023,0.0,512024576,61,55940.52871528,2,63,16.1024,0.0032,14.9901,0.0078,16777496,15.6857,0.009,14.7953,0.0284,16892216,15.2769,0.0053,15.0169,0.006,16777488,14.9378,0.0069,14.6109,0.0068,16892208,14.6626,0.0174,14.0802,0.0494,16777496,0.877482
132,003.8-04.5,H 2-41,T,18:12:23.8,-27:52:13.87,273.09903,-27.87052,3.85835,-4.57609,1992secg.book.....A,,,R,,74552730990285507,273.09900819,-27.87066597,0.008,0.008,90.0,310534144,37,56020.09412037,0,5,18.0614,0.0099,15.8777,0.0052,16777496,18.0492,0.0091,15.7087,0.0,16777496,18.4682,0.0121,17.3233,0.0126,16777488,,,,,0,,,,,0,0.530056
133,003.9-02.3,M 1-35,T,18:03:39.31,-26:43:33.7,270.91379,-26.72603,3.92294,-2.32304,1992secg.book.....A,,,E,,75922709137079002,270.91359542,-26.72624326,0.195,0.187,90.0,512024576,61,56132.13460648,5,92,16.09,0.0436,14.7899,1.0E-4,16892216,15.2809,0.0192,13.5689,0.0131,16892216,16.0742,0.0105,14.6107,0.0033,16892216,15.6513,0.1413,13.9196,0.0028,16892216,14.1971,0.01,12.5409,0.0087,16892216,0.990383
134,003.9-03.1,KFL 7,T,18:06:50.0,-27:06:19.51,271.70838,-27.10542,3.93737,-3.12661,1992secg.book.....A,,,E,a;r;s;,75472717086913397,271.70861734,-27.10580054,0.027,0.015,90.0,444915712,53,55932.98665509,3,42,,,,,16416,18.8306,0.042,17.6189,0.0507,16777488,18.5656,0.0228,17.9354,0.0143,16892208,18.2865,0.0119,17.6927,0.0666,16892208,17.9963,0.0793,17.1656,0.0576,16892216,1.566917
135,003.9+01.6,Terz N 2111,T,17:48:28.4,-24:41:23.93,267.1185,-24.68998,3.96188,1.65626,1992secg.book.....A,,,E,a;,78372671188962013,267.11887909,-24.69023209,0.005,0.003,0.0,512024576,61,55908.71929398,4,56,21.7385,0.1432,21.6522,0.1996,16944,18.6747,0.0071,17.1494,0.1346,16892216,16.4366,0.0037,16.3507,0.0168,16892208,15.056,0.0031,14.9616,0.004,16892216,14.1744,0.0235,13.827,0.0024,16892216,1.536588
136,003.9-14.9,Hb 7,T,18:55:37.8,-32:15:48.53,283.9077,-32.26348,3.96369,-14.90267,1992secg.book.....A,,,B,m;,69282839074824058,283.9074828,-32.26351747,0.009,0.009,90.0,377643008,45,56750.34847222,0,8,15.01,,,,4,14.467,,,,4,13.7017,0.0334,13.3832,0.0082,16777496,13.897,,,,4,13.777,,,,4,0.674813
137,004.0-11.1,M 3-29,T,18:39:25.8,-30:40:36.70,279.85739,-30.67686,4.00733,-11.10181,1992secg.book.....A,,,B,m;r;s;,71182798575557842,279.85756138,-30.67706207,0.024,0.016,0.0,512024576,61,56524.45511574,10,13,14.3071,0.0141,13.413,0.0161,16892208,15.0562,0.0179,13.6103,0.0035,16892216,15.7118,0.0027,14.8889,0.0023,16892216,15.8037,0.0035,14.8897,0.0034,16892216,15.6011,0.0802,14.4284,0.1379,16892216,0.900418
138,004.0-05.8,Pe 1-12,T,18:17:42.3,-28:17:15.79,274.42624,-28.28772,4.04188,-5.80567,1992secg.book.....A,,,E,,74052744264064597,274.42635235,-28.28797418,0.011,0.011,90.0,310452224,37,55994.82247685,0,3,17.9288,0.014,16.1548,0.04,16777488,,,,,0,,,,,0,17.1689,0.0221,,,272,,,,,0,0.981917
139,004.0-03.0,M 2-29,T,18:06:40.9,-26:54:55.94,271.67026,-26.91554,4.08712,-3.00477,1992secg.book.....A,,,E,a;m;r;,75702716704211581,271.67043166,-26.91566177,0.024,0.002,0.0,512024576,61,55772.91449074,4,82,14.898,0.0212,14.3957,0.0038,16892216,14.5685,0.0108,13.9576,0.0371,16777496,14.8342,0.0078,14.5358,0.0043,16892208,14.7431,0.0232,14.3599,0.0119,16892208,14.5895,0.0195,13.9773,0.001,16892216,0.704136
140,004.1-03.8,KFL 11,T,18:10:12.2,-27:16:35.00,272.55103,-27.27639,4.14941,-3.86567,1992secg.book.....A,,,B,,75262725511188574,272.55121574,-27.27641397,0.094,0.093,0.0,436527104,52,55959.63881944,4,58,17.3548,0.0048,17.0801,0.018,16892216,17.1923,0.0262,16.8887,0.0116,16892208,18.1953,0.01,18.1399,0.0339,272,17.8049,0.0166,17.6316,0.0226,114992,16.9806,0.0039,17.0024,0.1848,115000,0.600545
